status_id,user_id,screen_name,text,source,is_quote,is_retweet,favorite_count,retweet_count,symbols,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,lang,geo_coords,coords_coords,bbox_coords,created_at
904751318379757568,898537668115546112,CryptoWatson,"1hr Report : 13:01:37 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $OMG, $KMD, $XVG, $PAY, $BAT, $DGB https://t.co/rJK6dqQ8jd",Crypto Watson (Beta),FALSE,FALSE,2,7,BTC|NEO|ETH|LTC|OMG|KMD|XVG|PAY|BAT|DGB,http://pbs.twimg.com/media/DI5Sh2RW0AA47s6.jpg,https://t.co/rJK6dqQ8jd,https://twitter.com/CryptoWatson/status/904751318379757568/photo/1,photo,http://pbs.twimg.com/media/DI5Sh2RW0AA47s6.jpg,https://t.co/rJK6dqQ8jd,https://twitter.com/CryptoWatson/status/904751318379757568/photo/1,in,|,|,|||||||,2017-09-04T17:01:38Z
904736188149506048,898537668115546112,CryptoWatson,"1hr Report : 12:01:30 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $OMG, $KMD, $XVG, $PAY, $BAT, $DGB https://t.co/VOka0i6sUY",Crypto Watson (Beta),FALSE,FALSE,1,4,BTC|NEO|ETH|LTC|OMG|KMD|XVG|PAY|BAT|DGB,http://pbs.twimg.com/media/DI5ExGrXUAIxaQV.jpg,https://t.co/VOka0i6sUY,https://twitter.com/CryptoWatson/status/904736188149506048/photo/1,photo,http://pbs.twimg.com/media/DI5ExGrXUAIxaQV.jpg,https://t.co/VOka0i6sUY,https://twitter.com/CryptoWatson/status/904736188149506048/photo/1,in,|,|,|||||||,2017-09-04T16:01:31Z
904721022682836993,898537668115546112,CryptoWatson,"1hr Report : 11:01:14 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $OMG, $KMD, $XVG, $PAY, $BAT, $DGB https://t.co/r2bUlQgDiq",Crypto Watson (Beta),FALSE,FALSE,1,6,BTC|NEO|ETH|LTC|OMG|KMD|XVG|PAY|BAT|DGB,http://pbs.twimg.com/media/DI42-XfXgAA2_nI.jpg,https://t.co/r2bUlQgDiq,https://twitter.com/CryptoWatson/status/904721022682836993/photo/1,photo,http://pbs.twimg.com/media/DI42-XfXgAA2_nI.jpg,https://t.co/r2bUlQgDiq,https://twitter.com/CryptoWatson/status/904721022682836993/photo/1,in,|,|,|||||||,2017-09-04T15:01:15Z
904705913805828096,898537668115546112,CryptoWatson,"1hr Report : 10:01:12 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $OMG, $KMD, $XVG, $PAY, $BAT, $DGB https://t.co/1PClm6PUVE",Crypto Watson (Beta),FALSE,FALSE,0,6,BTC|NEO|ETH|LTC|OMG|KMD|XVG|PAY|BAT|DGB,http://pbs.twimg.com/media/DI4pO6XW0AA5VpS.jpg,https://t.co/1PClm6PUVE,https://twitter.com/CryptoWatson/status/904705913805828096/photo/1,photo,http://pbs.twimg.com/media/DI4pO6XW0AA5VpS.jpg,https://t.co/1PClm6PUVE,https://twitter.com/CryptoWatson/status/904705913805828096/photo/1,in,|,|,|||||||,2017-09-04T14:01:13Z
904690759164678144,898537668115546112,CryptoWatson,"1hr Report : 09:00:59 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $OMG, $KMD, $XVG, $PAY, $BAT, $DGB https://t.co/6NQAQom8gp",Crypto Watson (Beta),FALSE,FALSE,1,2,BTC|NEO|ETH|LTC|OMG|KMD|XVG|PAY|BAT|DGB,http://pbs.twimg.com/media/DI4bcz6WsAA_6eU.jpg,https://t.co/6NQAQom8gp,https://twitter.com/CryptoWatson/status/904690759164678144/photo/1,photo,http://pbs.twimg.com/media/DI4bcz6WsAA_6eU.jpg,https://t.co/6NQAQom8gp,https://twitter.com/CryptoWatson/status/904690759164678144/photo/1,in,|,|,|||||||,2017-09-04T13:00:59Z
904675647137730560,898537668115546112,CryptoWatson,"1hr Report : 08:00:56 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $KMD, $XVG, $OMG, $PAY, $DGB, $BAT https://t.co/n1ypfN9ptm",Crypto Watson (Beta),FALSE,FALSE,1,5,BTC|NEO|ETH|LTC|KMD|XVG|OMG|PAY|DGB|BAT,http://pbs.twimg.com/media/DI4NtJlXcAAhHyD.jpg,https://t.co/n1ypfN9ptm,https://twitter.com/CryptoWatson/status/904675647137730560/photo/1,photo,http://pbs.twimg.com/media/DI4NtJlXcAAhHyD.jpg,https://t.co/n1ypfN9ptm,https://twitter.com/CryptoWatson/status/904675647137730560/photo/1,in,|,|,|||||||,2017-09-04T12:00:56Z
904660507981950977,898537668115546112,CryptoWatson,"1hr Report : 07:00:46 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $KMD, $XVG, $OMG, $PAY, $DGB, $BAT https://t.co/ydCVfn7NzS",Crypto Watson (Beta),FALSE,FALSE,1,5,BTC|NEO|ETH|LTC|KMD|XVG|OMG|PAY|DGB|BAT,http://pbs.twimg.com/media/DI3_770WsAESLIt.jpg,https://t.co/ydCVfn7NzS,https://twitter.com/CryptoWatson/status/904660507981950977/photo/1,photo,http://pbs.twimg.com/media/DI3_770WsAESLIt.jpg,https://t.co/ydCVfn7NzS,https://twitter.com/CryptoWatson/status/904660507981950977/photo/1,in,|,|,|||||||,2017-09-04T11:00:47Z
904645383367905280,898537668115546112,CryptoWatson,"1hr Report : 06:00:40 UTC Top 10 Mentions
$BTC, $ETH, $NEO, $LTC, $KMD, $XVG, $OMG, $PAY, $GNT, $BAT https://t.co/8op2qzokWN",Crypto Watson (Beta),FALSE,FALSE,2,3,BTC|ETH|NEO|LTC|KMD|XVG|OMG|PAY|GNT|BAT,http://pbs.twimg.com/media/DI3yLmgXUAEr9HZ.jpg,https://t.co/8op2qzokWN,https://twitter.com/CryptoWatson/status/904645383367905280/photo/1,photo,http://pbs.twimg.com/media/DI3yLmgXUAEr9HZ.jpg,https://t.co/8op2qzokWN,https://twitter.com/CryptoWatson/status/904645383367905280/photo/1,in,|,|,|||||||,2017-09-04T10:00:41Z
904630259529773056,898537668115546112,CryptoWatson,"1hr Report : 05:00:35 UTC Top 10 Mentions
$BTC, $ETH, $NEO, $LTC, $KMD, $XVG, $OMG, $GNT, $XEL, $BAT https://t.co/6FqO2oTLcJ",Crypto Watson (Beta),FALSE,FALSE,1,5,BTC|ETH|NEO|LTC|KMD|XVG|OMG|GNT|XEL|BAT,http://pbs.twimg.com/media/DI3kbTVWsAAxNeL.jpg,https://t.co/6FqO2oTLcJ,https://twitter.com/CryptoWatson/status/904630259529773056/photo/1,photo,http://pbs.twimg.com/media/DI3kbTVWsAAxNeL.jpg,https://t.co/6FqO2oTLcJ,https://twitter.com/CryptoWatson/status/904630259529773056/photo/1,in,|,|,|||||||,2017-09-04T09:00:35Z
904615133388959744,898537668115546112,CryptoWatson,"1hr Report : 04:00:28 UTC Top 10 Mentions
$BTC, $ETH, $LTC, $XVG, $NEO, $KMD, $GNT, $OMG, $XEL, $BAT https://t.co/od6SSbuoDQ",Crypto Watson (Beta),FALSE,FALSE,0,5,BTC|ETH|LTC|XVG|NEO|KMD|GNT|OMG|XEL|BAT,http://pbs.twimg.com/media/DI3Wq0dXcAAdPEF.jpg,https://t.co/od6SSbuoDQ,https://twitter.com/CryptoWatson/status/904615133388959744/photo/1,photo,http://pbs.twimg.com/media/DI3Wq0dXcAAdPEF.jpg,https://t.co/od6SSbuoDQ,https://twitter.com/CryptoWatson/status/904615133388959744/photo/1,in,|,|,|||||||,2017-09-04T08:00:29Z
904600002336612353,898537668115546112,CryptoWatson,"1hr Report : 03:00:21 UTC Top 10 Mentions
$BTC, $LTC, $XVG, $ETH, $KMD, $GNT, $OMG, $NEO, $XEL, $RISE https://t.co/FJr1IZOCLS",Crypto Watson (Beta),FALSE,FALSE,2,4,BTC|LTC|XVG|ETH|KMD|GNT|OMG|NEO|XEL|RISE,http://pbs.twimg.com/media/DI3I6GHXcAAMzn_.jpg,https://t.co/FJr1IZOCLS,https://twitter.com/CryptoWatson/status/904600002336612353/photo/1,photo,http://pbs.twimg.com/media/DI3I6GHXcAAMzn_.jpg,https://t.co/FJr1IZOCLS,https://twitter.com/CryptoWatson/status/904600002336612353/photo/1,da,|,|,|||||||,2017-09-04T07:00:21Z
904584885154836480,898537668115546112,CryptoWatson,"1hr Report : 02:00:16 UTC Top 10 Mentions
$BTC, $XVG, $LTC, $ETH, $KMD, $OMG, $GNT, $NEO, $DGB, $RISE https://t.co/2ymvenLulp",Crypto Watson (Beta),FALSE,FALSE,2,5,BTC|XVG|LTC|ETH|KMD|OMG|GNT|NEO|DGB|RISE,http://pbs.twimg.com/media/DI27KHZWAAAGp9D.jpg,https://t.co/2ymvenLulp,https://twitter.com/CryptoWatson/status/904584885154836480/photo/1,photo,http://pbs.twimg.com/media/DI27KHZWAAAGp9D.jpg,https://t.co/2ymvenLulp,https://twitter.com/CryptoWatson/status/904584885154836480/photo/1,de,|,|,|||||||,2017-09-04T06:00:17Z
904494740246339588,898537668115546112,CryptoWatson,"1hr Report : 20:02:04 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $DGB, $ETC, $TRIG https://t.co/SPC6d6x0K2",Crypto Watson (Beta),FALSE,FALSE,4,5,BTC|ETH|XVG|LTC|KMD|NEO|OMG|DGB|ETC|TRIG,http://pbs.twimg.com/media/DI1pK9gXcAELFbz.jpg,https://t.co/SPC6d6x0K2,https://twitter.com/CryptoWatson/status/904494740246339588/photo/1,photo,http://pbs.twimg.com/media/DI1pK9gXcAELFbz.jpg,https://t.co/SPC6d6x0K2,https://twitter.com/CryptoWatson/status/904494740246339588/photo/1,de,|,|,|||||||,2017-09-04T00:02:05Z
904479595671560197,898537668115546112,CryptoWatson,"1hr Report : 19:01:54 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $DGB, $ETC, $TRIG https://t.co/Z6OJVKnRoS",Crypto Watson (Beta),FALSE,FALSE,2,2,BTC|ETH|XVG|LTC|KMD|NEO|OMG|DGB|ETC|TRIG,http://pbs.twimg.com/media/DI1bZh5XoAAFqPV.jpg,https://t.co/Z6OJVKnRoS,https://twitter.com/CryptoWatson/status/904479595671560197/photo/1,photo,http://pbs.twimg.com/media/DI1bZh5XoAAFqPV.jpg,https://t.co/Z6OJVKnRoS,https://twitter.com/CryptoWatson/status/904479595671560197/photo/1,de,|,|,|||||||,2017-09-03T23:01:54Z
904464464237473792,898537668115546112,CryptoWatson,"1hr Report : 18:01:46 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $ETC, $DGB, $TRIG https://t.co/1O5nghv221",Crypto Watson (Beta),FALSE,FALSE,0,4,BTC|ETH|XVG|LTC|KMD|NEO|OMG|ETC|DGB|TRIG,http://pbs.twimg.com/media/DI1NouhXgAI8RZd.jpg,https://t.co/1O5nghv221,https://twitter.com/CryptoWatson/status/904464464237473792/photo/1,photo,http://pbs.twimg.com/media/DI1NouhXgAI8RZd.jpg,https://t.co/1O5nghv221,https://twitter.com/CryptoWatson/status/904464464237473792/photo/1,da,|,|,|||||||,2017-09-03T22:01:47Z
904449325622808576,898537668115546112,CryptoWatson,"1hr Report : 17:01:36 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $ETC, $DGB, $TRIG https://t.co/BVe8dDPGDM",Crypto Watson (Beta),FALSE,FALSE,1,2,BTC|ETH|XVG|LTC|KMD|NEO|OMG|ETC|DGB|TRIG,http://pbs.twimg.com/media/DI0_3fRWAAIupj5.jpg,https://t.co/BVe8dDPGDM,https://twitter.com/CryptoWatson/status/904449325622808576/photo/1,photo,http://pbs.twimg.com/media/DI0_3fRWAAIupj5.jpg,https://t.co/BVe8dDPGDM,https://twitter.com/CryptoWatson/status/904449325622808576/photo/1,da,|,|,|||||||,2017-09-03T21:01:37Z
904434209816707073,898537668115546112,CryptoWatson,"1hr Report : 16:01:33 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $ETC, $DGB, $BAT https://t.co/GRYFR0Quol",Crypto Watson (Beta),FALSE,FALSE,1,6,BTC|ETH|XVG|LTC|KMD|NEO|OMG|ETC|DGB|BAT,http://pbs.twimg.com/media/DI0yHsBWAAEH8-r.jpg,https://t.co/GRYFR0Quol,https://twitter.com/CryptoWatson/status/904434209816707073/photo/1,photo,http://pbs.twimg.com/media/DI0yHsBWAAEH8-r.jpg,https://t.co/GRYFR0Quol,https://twitter.com/CryptoWatson/status/904434209816707073/photo/1,in,|,|,|||||||,2017-09-03T20:01:33Z
904419084087037953,898537668115546112,CryptoWatson,"1hr Report : 15:01:26 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $ETC, $BAT, $DGB https://t.co/EmPuTZUrmU",Crypto Watson (Beta),FALSE,FALSE,2,8,BTC|ETH|XVG|LTC|KMD|NEO|OMG|ETC|BAT|DGB,http://pbs.twimg.com/media/DI0kXM5XkAAKsPq.jpg,https://t.co/EmPuTZUrmU,https://twitter.com/CryptoWatson/status/904419084087037953/photo/1,photo,http://pbs.twimg.com/media/DI0kXM5XkAAKsPq.jpg,https://t.co/EmPuTZUrmU,https://twitter.com/CryptoWatson/status/904419084087037953/photo/1,in,|,|,|||||||,2017-09-03T19:01:27Z
904403972169101312,898537668115546112,CryptoWatson,"1hr Report : 14:01:23 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $ETC, $NAV, $MTL https://t.co/CbjgJsSLNx",Crypto Watson (Beta),FALSE,FALSE,1,2,BTC|ETH|XVG|LTC|KMD|NEO|OMG|ETC|NAV|MTL,http://pbs.twimg.com/media/DI0WnmJXUAEta7q.jpg,https://t.co/CbjgJsSLNx,https://twitter.com/CryptoWatson/status/904403972169101312/photo/1,photo,http://pbs.twimg.com/media/DI0WnmJXUAEta7q.jpg,https://t.co/CbjgJsSLNx,https://twitter.com/CryptoWatson/status/904403972169101312/photo/1,da,|,|,|||||||,2017-09-03T18:01:24Z
904388852844044288,898537668115546112,CryptoWatson,"1hr Report : 13:01:18 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $ETC, $MTL, $NAV https://t.co/yU8S8nUAko",Crypto Watson (Beta),FALSE,FALSE,0,4,BTC|ETH|XVG|LTC|KMD|NEO|OMG|ETC|MTL|NAV,http://pbs.twimg.com/media/DI0I3i4XoAAHn8G.jpg,https://t.co/yU8S8nUAko,https://twitter.com/CryptoWatson/status/904388852844044288/photo/1,photo,http://pbs.twimg.com/media/DI0I3i4XoAAHn8G.jpg,https://t.co/yU8S8nUAko,https://twitter.com/CryptoWatson/status/904388852844044288/photo/1,da,|,|,|||||||,2017-09-03T17:01:19Z
904373720759902208,898537668115546112,CryptoWatson,"1hr Report : 12:01:10 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $ETC, $MTL, $NAV https://t.co/wBI3yNScIz",Crypto Watson (Beta),FALSE,FALSE,0,3,BTC|ETH|XVG|LTC|KMD|NEO|OMG|ETC|MTL|NAV,http://pbs.twimg.com/media/DIz7GvDXUAIlISV.jpg,https://t.co/wBI3yNScIz,https://twitter.com/CryptoWatson/status/904373720759902208/photo/1,photo,http://pbs.twimg.com/media/DIz7GvDXUAIlISV.jpg,https://t.co/wBI3yNScIz,https://twitter.com/CryptoWatson/status/904373720759902208/photo/1,da,|,|,|||||||,2017-09-03T16:01:12Z
904358584573718528,898537668115546112,CryptoWatson,"1hr Report : 11:01:02 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $KMD, $LTC, $NEO, $ETC, $MTL, $NAV, $PINK https://t.co/8ysZS2uKjt",Crypto Watson (Beta),FALSE,FALSE,2,6,BTC|ETH|XVG|KMD|LTC|NEO|ETC|MTL|NAV|PINK,http://pbs.twimg.com/media/DIztVs9XYAEu-8g.jpg,https://t.co/8ysZS2uKjt,https://twitter.com/CryptoWatson/status/904358584573718528/photo/1,photo,http://pbs.twimg.com/media/DIztVs9XYAEu-8g.jpg,https://t.co/8ysZS2uKjt,https://twitter.com/CryptoWatson/status/904358584573718528/photo/1,in,|,|,|||||||,2017-09-03T15:01:03Z
904343463600295939,898537668115546112,CryptoWatson,"1hr Report : 10:00:57 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $KMD, $LTC, $NEO, $ETC, $MTL, $NAV, $PINK https://t.co/XbDWS5XjWl",Crypto Watson (Beta),FALSE,FALSE,0,6,BTC|ETH|XVG|KMD|LTC|NEO|ETC|MTL|NAV|PINK,http://pbs.twimg.com/media/DIzfliSXgAEO5uV.jpg,https://t.co/XbDWS5XjWl,https://twitter.com/CryptoWatson/status/904343463600295939/photo/1,photo,http://pbs.twimg.com/media/DIzfliSXgAEO5uV.jpg,https://t.co/XbDWS5XjWl,https://twitter.com/CryptoWatson/status/904343463600295939/photo/1,in,|,|,|||||||,2017-09-03T14:00:58Z
904328348599504896,898537668115546112,CryptoWatson,"1hr Report : 09:00:53 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $KMD, $LTC, $NEO, $ETC, $MTL, $NAV, $PINK https://t.co/7GUmetSH36",Crypto Watson (Beta),FALSE,FALSE,2,7,BTC|ETH|XVG|KMD|LTC|NEO|ETC|MTL|NAV|PINK,http://pbs.twimg.com/media/DIzR1vyWAAAOTUB.jpg,https://t.co/7GUmetSH36,https://twitter.com/CryptoWatson/status/904328348599504896/photo/1,photo,http://pbs.twimg.com/media/DIzR1vyWAAAOTUB.jpg,https://t.co/7GUmetSH36,https://twitter.com/CryptoWatson/status/904328348599504896/photo/1,in,|,|,|||||||,2017-09-03T13:00:54Z
904313246072614912,898537668115546112,CryptoWatson,"1hr Report : 08:00:52 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $KMD, $LTC, $NEO, $ETC, $MTL, $PINK, $NAV https://t.co/xkseVmq9dU",Crypto Watson (Beta),FALSE,FALSE,6,8,BTC|ETH|XVG|KMD|LTC|NEO|ETC|MTL|PINK|NAV,http://pbs.twimg.com/media/DIzEGofW0AEjyc1.jpg,https://t.co/xkseVmq9dU,https://twitter.com/CryptoWatson/status/904313246072614912/photo/1,photo,http://pbs.twimg.com/media/DIzEGofW0AEjyc1.jpg,https://t.co/xkseVmq9dU,https://twitter.com/CryptoWatson/status/904313246072614912/photo/1,in,|,|,|||||||,2017-09-03T12:00:53Z
904298126105858049,898537668115546112,CryptoWatson,"1hr Report : 07:00:48 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $KMD, $LTC, $NEO, $ETC, $PINK, $MTL, $NAV https://t.co/ymfoNrVbXb",Crypto Watson (Beta),FALSE,FALSE,2,6,BTC|ETH|XVG|KMD|LTC|NEO|ETC|PINK|MTL|NAV,http://pbs.twimg.com/media/DIy2WhrXgAAEOQM.jpg,https://t.co/ymfoNrVbXb,https://twitter.com/CryptoWatson/status/904298126105858049/photo/1,photo,http://pbs.twimg.com/media/DIy2WhrXgAAEOQM.jpg,https://t.co/ymfoNrVbXb,https://twitter.com/CryptoWatson/status/904298126105858049/photo/1,in,|,|,|||||||,2017-09-03T11:00:48Z
904282992981495808,898537668115546112,CryptoWatson,"1hr Report : 06:00:40 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $KMD, $LTC, $NEO, $PINK, $ETC, $MTL, $NAV https://t.co/GMIGMjbdwM",Crypto Watson (Beta),FALSE,FALSE,3,7,BTC|XVG|ETH|KMD|LTC|NEO|PINK|ETC|MTL|NAV,http://pbs.twimg.com/media/DIyolsFWsAAtHi_.jpg,https://t.co/GMIGMjbdwM,https://twitter.com/CryptoWatson/status/904282992981495808/photo/1,photo,http://pbs.twimg.com/media/DIyolsFWsAAtHi_.jpg,https://t.co/GMIGMjbdwM,https://twitter.com/CryptoWatson/status/904282992981495808/photo/1,in,|,|,|||||||,2017-09-03T10:00:40Z
904267877452218368,898537668115546112,CryptoWatson,"1hr Report : 05:00:36 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $KMD, $LTC, $NEO, $MTL, $ETC, $NAV, $BAT https://t.co/EmuelY7to5",Crypto Watson (Beta),FALSE,FALSE,4,8,BTC|XVG|ETH|KMD|LTC|NEO|MTL|ETC|NAV|BAT,http://pbs.twimg.com/media/DIya15bW0AANnPI.jpg,https://t.co/EmuelY7to5,https://twitter.com/CryptoWatson/status/904267877452218368/photo/1,photo,http://pbs.twimg.com/media/DIya15bW0AANnPI.jpg,https://t.co/EmuelY7to5,https://twitter.com/CryptoWatson/status/904267877452218368/photo/1,da,|,|,|||||||,2017-09-03T09:00:37Z
904252753098285056,898537668115546112,CryptoWatson,"1hr Report : 04:00:30 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $KMD, $LTC, $NAV, $MTL, $NEO, $ETC, $BAT https://t.co/l4JhmPCMSR",Crypto Watson (Beta),FALSE,FALSE,2,8,BTC|XVG|ETH|KMD|LTC|NAV|MTL|NEO|ETC|BAT,http://pbs.twimg.com/media/DIyNFhtXkAAqJQ9.jpg,https://t.co/l4JhmPCMSR,https://twitter.com/CryptoWatson/status/904252753098285056/photo/1,photo,http://pbs.twimg.com/media/DIyNFhtXkAAqJQ9.jpg,https://t.co/l4JhmPCMSR,https://twitter.com/CryptoWatson/status/904252753098285056/photo/1,in,|,|,|||||||,2017-09-03T08:00:31Z
904237634213613569,898537668115546112,CryptoWatson,"1hr Report : 03:00:25 UTC Top 10 Mentions
$BTC, $XVG, $KMD, $ETH, $LTC, $NAV, $MTL, $NEO, $ETC, $TRIG https://t.co/aBaCpLNS4h",Crypto Watson (Beta),FALSE,FALSE,3,8,BTC|XVG|KMD|ETH|LTC|NAV|MTL|NEO|ETC|TRIG,http://pbs.twimg.com/media/DIx_VfLXcAA3TSh.jpg,https://t.co/aBaCpLNS4h,https://twitter.com/CryptoWatson/status/904237634213613569/photo/1,photo,http://pbs.twimg.com/media/DIx_VfLXcAA3TSh.jpg,https://t.co/aBaCpLNS4h,https://twitter.com/CryptoWatson/status/904237634213613569/photo/1,da,|,|,|||||||,2017-09-03T07:00:26Z
904222515999977473,898537668115546112,CryptoWatson,"1hr Report : 02:00:21 UTC Top 10 Mentions
$BTC, $XVG, $KMD, $ETH, $LTC, $NAV, $MTL, $TRIG, $ETC, $NEO https://t.co/IE7SpGTBzT",Crypto Watson (Beta),FALSE,FALSE,6,9,BTC|XVG|KMD|ETH|LTC|NAV|MTL|TRIG|ETC|NEO,http://pbs.twimg.com/media/DIxxlflXcAEYPMw.jpg,https://t.co/IE7SpGTBzT,https://twitter.com/CryptoWatson/status/904222515999977473/photo/1,photo,http://pbs.twimg.com/media/DIxxlflXcAEYPMw.jpg,https://t.co/IE7SpGTBzT,https://twitter.com/CryptoWatson/status/904222515999977473/photo/1,da,|,|,|||||||,2017-09-03T06:00:22Z
904207397585121280,898537668115546112,CryptoWatson,"1hr Report : 01:00:16 UTC Top 10 Mentions
$BTC, $XVG, $KMD, $ETH, $NAV, $LTC, $NEO, $MTL, $TRIG, $ETC https://t.co/7eGjBYEZzm",Crypto Watson (Beta),FALSE,FALSE,5,11,BTC|XVG|KMD|ETH|NAV|LTC|NEO|MTL|TRIG|ETC,http://pbs.twimg.com/media/DIxj1bHW0AAMR-v.jpg,https://t.co/7eGjBYEZzm,https://twitter.com/CryptoWatson/status/904207397585121280/photo/1,photo,http://pbs.twimg.com/media/DIxj1bHW0AAMR-v.jpg,https://t.co/7eGjBYEZzm,https://twitter.com/CryptoWatson/status/904207397585121280/photo/1,da,|,|,|||||||,2017-09-03T05:00:17Z
904162583699218434,898537668115546112,CryptoWatson,"1hr Report : 22:02:12 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $XVG, $NEO, $DGB, $ETC, $OMG, $XRP, $STRAT https://t.co/y2dwLvi9FL",Crypto Watson (Beta),FALSE,FALSE,2,4,BTC|LTC|ETH|XVG|NEO|DGB|ETC|OMG|XRP|STRAT,http://pbs.twimg.com/media/DIw7E-yW0AAjXuk.jpg,https://t.co/y2dwLvi9FL,https://twitter.com/CryptoWatson/status/904162583699218434/photo/1,photo,http://pbs.twimg.com/media/DIw7E-yW0AAjXuk.jpg,https://t.co/y2dwLvi9FL,https://twitter.com/CryptoWatson/status/904162583699218434/photo/1,nl,|,|,|||||||,2017-09-03T02:02:13Z
904147472741740545,898537668115546112,CryptoWatson,"1hr Report : 21:02:09 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $XVG, $NEO, $DGB, $ETC, $OMG, $STRAT, $XRP https://t.co/81Va56zoj7",Crypto Watson (Beta),FALSE,FALSE,0,2,BTC|LTC|ETH|XVG|NEO|DGB|ETC|OMG|STRAT|XRP,http://pbs.twimg.com/media/DIwtVayW4AALWUa.jpg,https://t.co/81Va56zoj7,https://twitter.com/CryptoWatson/status/904147472741740545/photo/1,photo,http://pbs.twimg.com/media/DIwtVayW4AALWUa.jpg,https://t.co/81Va56zoj7,https://twitter.com/CryptoWatson/status/904147472741740545/photo/1,nl,|,|,|||||||,2017-09-03T01:02:10Z
904132352301043718,898537668115546112,CryptoWatson,"1hr Report : 20:02:04 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $XVG, $NEO, $DGB, $ETC, $OMG, $STRAT, $XRP https://t.co/tVEkx0dy1R",Crypto Watson (Beta),FALSE,FALSE,3,2,BTC|LTC|ETH|XVG|NEO|DGB|ETC|OMG|STRAT|XRP,http://pbs.twimg.com/media/DIwflQMXUAEUjd-.jpg,https://t.co/tVEkx0dy1R,https://twitter.com/CryptoWatson/status/904132352301043718/photo/1,photo,http://pbs.twimg.com/media/DIwflQMXUAEUjd-.jpg,https://t.co/tVEkx0dy1R,https://twitter.com/CryptoWatson/status/904132352301043718/photo/1,nl,|,|,|||||||,2017-09-03T00:02:05Z
904117222817374208,898537668115546112,CryptoWatson,"1hr Report : 19:01:57 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $XVG, $DGB, $ETC, $STRAT, $XRP, $OMG https://t.co/tDphUurQIF",Crypto Watson (Beta),FALSE,FALSE,6,2,BTC|LTC|ETH|NEO|XVG|DGB|ETC|STRAT|XRP|OMG,http://pbs.twimg.com/media/DIwR0mZXcAAB91s.jpg,https://t.co/tDphUurQIF,https://twitter.com/CryptoWatson/status/904117222817374208/photo/1,photo,http://pbs.twimg.com/media/DIwR0mZXcAAB91s.jpg,https://t.co/tDphUurQIF,https://twitter.com/CryptoWatson/status/904117222817374208/photo/1,de,|,|,|||||||,2017-09-02T23:01:58Z
904102104180117507,898537668115546112,CryptoWatson,"1hr Report : 18:01:52 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $XVG, $DGB, $ETC, $STRAT, $XRP, $OMG https://t.co/60MmKB6Ote",Crypto Watson (Beta),FALSE,FALSE,1,2,BTC|LTC|ETH|NEO|XVG|DGB|ETC|STRAT|XRP|OMG,http://pbs.twimg.com/media/DIwEEmCWAAAg3n5.jpg,https://t.co/60MmKB6Ote,https://twitter.com/CryptoWatson/status/904102104180117507/photo/1,photo,http://pbs.twimg.com/media/DIwEEmCWAAAg3n5.jpg,https://t.co/60MmKB6Ote,https://twitter.com/CryptoWatson/status/904102104180117507/photo/1,de,|,|,|||||||,2017-09-02T22:01:53Z
